,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color
349,81573,81-90,w,3,31,Bichon frisé,,,,K,2010,m,weiss
350,81584,51-60,m,2,21,Deutscher Kleinspitz,,,,K,2017,m,weiss
351,81595,71-80,w,1,11,Chihuahua,,,,K,2010,m,braun
352,81598,71-80,w,3,31,Mischling klein,,,,K,2014,w,schwarz
353,81599,81-90,w,3,31,Golden Retriever,,,,I,2009,w,golden
354,81608,41-50,w,11,119,Französische Bulldogge,,,,K,2017,w,schwarz/braun gestromt
355,81612,51-60,w,6,63,Border Collie,,,,I,2008,w,schwarz/weiss
356,81614,71-80,m,4,41,Dachshund,,,,K,2013,m,schwarz/rot
357,81615,71-80,m,10,101,Golden Retriever,,Labrador Retriever,,I,2013,m,blondfarben
358,81617,71-80,w,1,13,Deutscher Schäfer,,,,I,2013,w,schwarz/braun
359,81618,71-80,w,2,21,Zwergschnauzer,,,,K,2008,w,schwarz/grau
360,81619,51-60,w,8,83,Berger de Picardie,,,,I,2010,w,fauve
361,81621,61-70,w,2,21,West Highland White Terrier,,,,K,2018,w,weiss
362,81623,61-70,w,10,101,Appenzeller Sennenhund,,Border Collie,,I,2017,w,braun
363,81631,61-70,w,12,121,Berner Sennenhund,,Labrador Retriever,,I,2012,m,schwarz
364,81638,51-60,w,10,101,Labrador Retriever,Mischling,,,I,2012,m,beige
365,81640,71-80,w,10,101,Cairn Terrier,,,,K,2014,m,beige
366,81641,41-50,w,3,31,Mischling gross,,,,I,2016,w,schwarz/weiss
367,81645,71-80,m,10,101,Airedale Terrier,,,,I,2009,w,black/tan
368,81648,41-50,w,10,101,Bolonka Zwetna,,,,K,2016,w,schwarz/weiss
369,81650,71-80,m,10,101,Deutsche Dogge,,,,I,2013,m,schwarz/weiss
370,81677,51-60,w,10,101,Mischling klein,,,,K,2010,w,schwarz
371,81681,41-50,w,10,101,Sennenhund,Mischling,,,I,2008,w,tricolor
372,81683,71-80,w,10,101,Chinese Crested Powderpuff,,,,K,2011,m,schwarz/weiss
373,81690,61-70,w,9,92,Malteser,,Pudel,,K,2019,w,apricot
374,81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor
375,81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor
376,81715,71-80,w,12,122,Deutscher Schäfer,,,,I,2016,w,schwarz
377,81717,71-80,m,12,122,Pekingese,,,,K,2010,w,weiss/braun
378,81717,71-80,m,12,122,Pekingese,,,,K,2008,w,braun/schwarz
379,81721,81-90,m,6,63,Bolonka Zwetna,,,,K,2014,m,schwarz/braun
380,81726,61-70,w,11,111,Dachshund,Mischling,,,K,2012,m,schwarz/braun
381,81726,61-70,w,11,111,Mischling klein,,,,K,2017,w,schwarz/braun
382,81726,61-70,w,11,111,Mischling klein,,,,K,2011,w,tricolor
383,81726,61-70,w,11,111,Havaneser,Mischling,,,K,2010,w,braun
384,81726,61-70,w,11,111,Mischling klein,,,,K,2009,w,braun
385,81726,61-70,w,11,111,Mischling klein,,,,K,2007,w,hellbraun/weiss
386,81726,61-70,w,11,111,Jack Russel Terrier,Mischling,,,K,2008,w,weiss/braun
387,81738,81-90,w,11,115,Whippet,,,,I,2012,w,rot/braun
388,81742,81-90,w,12,122,Chihuahua,,,,K,2015,w,weiss/schwarz
389,81760,51-60,w,12,121,Shih Tzu,Mischling,,,K,2007,w,braun
390,81764,81-90,w,12,122,Coton de Tulear,,,,K,2004,m,weiss
391,81768,71-80,m,11,115,Dachshund,,,,K,2008,m,rot
392,81772,61-70,m,11,119,Labrador Retriever,,,,I,2014,w,schwarz
393,81780,51-60,m,12,122,Chihuahua,,,,K,2019,m,schoko
394,81780,51-60,m,12,122,Mischling klein,,,,K,2015,m,grau/weiss
395,81781,71-80,w,12,122,Mischling klein,,,,K,2009,w,weiss/schwarz
396,81782,61-70,w,11,115,Mittelpudel,,,,K,2006,w,schwarz/weiss
397,81782,61-70,w,11,115,Yorkshire Terrier,,,,K,2006,w,blue/tan
398,81789,41-50,m,11,111,Mischling klein,,,,K,2013,m,schwarz/weiss
399,81810,61-70,m,11,111,Kleiner Münsterländer,,,,I,2013,w,weiss/braun
400,81831,71-80,w,11,115,Mischling klein,,,,K,2003,w,braun/weiss
401,81844,71-80,w,11,115,Mischling klein,,,,K,2009,w,braun
402,81849,61-70,w,11,119,Azawakh,,,,I,2008,w,rot
403,81849,61-70,w,11,119,Chinese Crested,,,,K,2014,w,weiss/orange
404,81849,61-70,w,11,119,Chinese Crested,,,,K,2017,w,tricolor
405,81856,41-50,m,11,119,Vizsla,,,,I,2018,w,beige
406,81872,71-80,w,10,102,Miniature Australian Shepherd,,,,K,2010,m,tricolor
407,81878,71-80,w,7,73,Zwergrauhaardackel,,,,K,2005,w,schwarz/braun
408,81883,81-90,m,7,72,Beagle,,,,K,2009,w,tricolor
409,81885,71-80,w,7,74,Labrador Retriever,,,,I,2015,m,gelb
410,81885,71-80,w,7,74,Labrador Retriever,,,,I,2010,m,schwarz
411,81892,61-70,m,11,119,Mops,,,,K,2017,w,beige
412,81892,61-70,m,11,119,Mischling gross,,,,I,2012,m,gestromt
413,81914,61-70,m,4,44,Deutscher Schäfer,,,,I,2013,m,grau
414,81916,51-60,w,9,91,Labrador Retriever,,,,I,2008,m,schwarz
415,81918,71-80,w,10,101,Zwergpudel,,,,K,2008,m,apricot
416,81986,51-60,m,11,119,Labrador Retriever,,,,I,2014,m,hellbraun
417,82001,81-90,m,2,21,Dachshund,,,,K,2010,m,saufarben
418,82001,81-90,m,2,21,Dachshund,,,,K,2009,w,saufarben
419,82002,41-50,w,3,31,Malteser,,,,K,2013,m,weiss
420,82032,61-70,w,10,102,Labrador,,Pudel,,I,2013,w,weiss/braun
421,82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,w,schwarz
422,82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,m,schwarz
423,82063,71-80,w,11,111,Mops,,,,K,2013,w,beige
424,82063,71-80,w,11,111,Mops,,,,K,2008,m,beige
425,82063,71-80,w,11,111,Mops,,,,K,2009,w,beige
426,82064,71-80,m,3,31,Labrador Retriever,,,,I,2011,m,schwarz
427,82068,71-80,w,9,92,Pudel,,,,K,2010,w,schwarz/weiss
428,82080,61-70,m,10,101,Dachshund,,,,K,2009,w,saufarben
429,82081,61-70,m,2,23,Podenco,,,,I,2010,w,schwarz/weiss
430,82081,61-70,m,2,23,Galgo Espanol,,,,I,2014,m,weiss/schwarz
431,82091,51-60,m,7,72,Irish Terrier,,,,I,2005,w,rot
432,82099,71-80,w,3,31,Tervueren,,,,I,2006,w,grau/schwarz
433,82112,71-80,m,9,91,Cocker Spaniel,,,,K,2016,w,rot
434,82113,51-60,w,9,91,Chihuahua,,Französische Bulldogge,,K,2017,w,schwarz/weiss
435,82128,41-50,m,9,92,Chihuahua,,,,K,2010,m,zimt
436,82131,51-60,w,9,92,Zwergpudel,,,,K,2017,w,schwarz
437,82135,71-80,m,9,92,Zwergpudel,,,,K,2003,m,schwarz
438,82147,61-70,w,2,23,Jack Russel Terrier,,,,K,2013,w,tricolor
439,82151,71-80,w,9,92,Collie,,,,I,2010,w,tricolor
440,82167,71-80,w,9,92,Pudel,,,,K,2011,w,apricot
441,82180,71-80,w,7,73,Dachshund,,,,K,2006,w,rot/braun
442,82188,81-90,w,8,81,Chihuahua,,,,K,2011,w,rot/beige
443,82190,61-70,w,10,101,Mischling gross,,,,I,2011,m,schwarz/weiss
444,82190,61-70,w,10,101,Mischling klein,,,,K,2009,m,beige
445,82196,61-70,w,7,72,Mischling gross,,,,I,2015,m,hellbraun
446,82240,71-80,w,10,101,Dachshund,,,,K,2007,m,saufarben
447,82261,51-60,w,10,101,Chow Chow,,,,I,2007,m,rot
448,82262,81-90,m,10,101,Deutscher Kleinspitz,,,,K,2017,m,weiss/schwarz
449,82271,61-70,w,10,101,Border Collie,,,,I,2010,w,schwarz/weiss
450,82275,51-60,w,7,73,Appenzeller Sennenhund,Mischling,,,I,2013,w,tricolor
451,82281,91-100,w,5,52,Pudel,,,,K,2015,w,harlekin
452,82284,81-90,w,2,24,Zwergpudel,,,,K,2004,m,braun/weiss
453,82300,71-80,w,10,101,Pekingese,,,,K,2008,w,braun/weiss/schwarz
454,82300,71-80,w,10,101,Pekingese,,,,K,2012,w,beige/weiss
455,82301,81-90,m,7,71,Irish Soft Coated Wheaten Terrier,,,,I,2012,m,weizen
456,82306,51-60,m,3,33,Yorkshire Terrier,,,,K,2003,m,blue/steel
457,82313,71-80,w,10,101,Parson Jack Russell Terrier,,,,K,2010,w,tricolor
458,82329,61-70,w,11,115,Dachshund,,,,K,2009,m,braun
459,82330,61-70,m,11,119,Katalanischer Schäferhund (Gos d'Atura Català),,,,I,2010,w,sable
460,82334,61-70,m,11,115,Entlebucher Sennenhund,,,,I,2010,m,tricolor
461,82338,61-70,w,11,115,Islandhund,,,,K,2014,m,grau/beige
462,82341,81-90,w,11,115,Yorkshire Terrier,,,,K,2008,m,blue/tan
463,82360,51-60,m,11,115,Pomeranian,,,,K,2017,w,creme
464,82369,61-70,m,2,24,Mischling klein,,,,K,2004,w,schwarz/braun
465,82370,41-50,w,2,21,Border Collie,,Appenzeller Sennenhund,,I,2014,w,schwarz/braun/weiss
466,82380,71-80,w,7,71,Berner Sennenhund,,,,I,2015,m,tricolor
467,82387,61-70,m,11,115,Havaneser,,,,K,2009,m,weiss
468,82396,61-70,m,11,115,Fila Brasileiro,,,,I,2018,m,falb
469,82419,51-60,w,7,72,Malteser,,Pudel,,K,2018,m,hellbraun
470,82419,51-60,w,7,72,Cairn Terrier,,,,K,2006,w,braun/schwarz
471,82427,51-60,w,8,83,Labrador Retriever,,Deutscher Schäferhund,,I,2019,m,schwarz
472,82435,81-90,w,7,73,Jack Russel Terrier,,,,K,2004,w,weiss/beige
473,82444,61-70,w,3,33,Schäfer,Mischling,,,I,2010,m,rotbraun/weiss
474,82452,71-80,w,10,102,Dachshund,,,,K,2008,m,braun
475,82452,71-80,w,10,102,Dachshund,,,,K,2009,m,rot
476,82452,71-80,w,10,102,Dachshund,,,,K,2009,w,schwarz/grau
477,82452,71-80,w,10,102,Dachshund,,,,K,2010,w,schwarz/rot
478,82452,71-80,w,10,102,Dachshund,,,,K,2005,w,rot
479,82452,71-80,w,10,102,Dachshund,,,,K,2006,w,schwarz/rot
480,82458,61-70,m,10,102,Yorkshire Terrier,,,,K,2013,w,black/tan
481,82468,71-80,w,1,14,Mischling gross,,,,I,2010,w,schwarz
482,82473,61-70,w,1,13,Papillon,,,,K,2010,w,tricolor
483,82473,61-70,w,1,13,Papillon,,,,K,2011,m,tricolor
484,82478,61-70,m,9,92,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2015,w,weiss
485,82486,61-70,m,6,63,Bergamasker,,Border Collie,,I,2016,w,tricolor
486,82498,61-70,w,7,74,Border Collie,,,,I,2006,w,grau/weiss/schwarz
487,82506,51-60,w,4,44,Pekingese,,,,K,2015,m,tricolor
488,82506,51-60,w,4,44,Havaneser,,,,K,2008,w,braun/weiss
489,82508,61-70,w,8,81,Beagle,,,,K,2011,m,tricolor
490,82509,51-60,w,7,72,Boxer,,Labrador Retriever,,I,2012,m,schwarz/weiss
491,82509,51-60,w,7,72,Rottweiler,,,,I,2009,w,schwarz/braun
492,82510,61-70,w,9,91,West Highland White Terrier,,,,K,2009,m,weiss
493,82518,71-80,m,9,92,Podenco Canario,,,,I,2014,w,beige
494,82538,71-80,w,7,71,Dachshund,,,,K,2016,w,rot/braun
495,82543,81-90,m,9,92,Beagle,Mischling,,,K,2010,w,tricolor
496,82545,71-80,w,7,71,Zwergschnauzer,,,,K,2008,w,schwarz/weiss
497,82551,71-80,w,7,71,Mischling gross,,,,I,2010,w,grau meliert
498,82553,51-60,w,7,71,Deutscher Schäfer,,,,I,2017,m,schwarz/braun
499,82558,51-60,w,7,71,Labrador Retriever,,,,I,2012,m,beige
500,82561,71-80,w,7,71,Yorkshire Terrier,,,,K,2009,w,blue/tan
501,82567,61-70,w,7,71,Papillon,,,,K,2004,m,weiss/braun
502,82574,81-90,w,10,101,Mischling klein,,,,K,2007,w,goldbraun
503,82579,71-80,w,7,74,Cocker Spaniel,,,,K,2008,m,braun/weiss
504,82580,71-80,w,7,71,Lagotto Romagnolo,,,,I,2008,m,beige
505,82581,71-80,w,7,72,Tibet Terrier,,,,K,2009,w,beige/schwarz
506,82588,71-80,w,6,63,Appenzeller Sennenhund,,,,I,2009,w,tricolor
507,82590,71-80,w,7,74,Mischling gross,,,,I,2016,w,schwarz/braun
508,82606,81-90,w,7,73,Bergamasker,,Labrador Retriever,,I,2008,m,grau/schwarz
509,82620,61-70,w,7,72,Yorkshire Terrier,,,,K,2010,w,schwarz/braun
510,82622,51-60,w,2,21,Mischling klein,,,,K,2008,w,weiss/braun
511,82626,61-70,w,7,71,Border Terrier,,,,K,2013,m,red grizzle
512,82631,51-60,w,9,92,Jack Russel Terrier,Mischling,,,K,2008,m,weiss/schwarz
513,82636,81-90,w,10,102,Mischling klein,,,,K,2010,m,schwarz/weiss
514,82640,71-80,w,9,92,Dachshund,,,,K,2010,m,schwarz
515,82643,61-70,m,3,33,Chihuahua,,,,K,2009,m,weiss
516,82646,61-70,m,11,115,Toypudel,,,,K,2005,w,apricot
517,82653,71-80,m,5,52,Mischling,,,,,2014,w,beige/schwarz
518,82653,71-80,m,5,52,Border Collie,,Entlebucher,,I,2016,m,tricolor
519,82655,61-70,w,7,74,Malteser,Mischling,,,K,2010,w,weiss/grau
520,82655,61-70,w,7,74,Mischling klein,,,,K,2007,w,grau
521,82655,61-70,w,7,74,Mischling klein,,,,K,2011,m,schwarz/braun
522,82655,61-70,w,7,74,Husky,,Mischling gross,,I,2016,w,grau/weiss
523,82661,81-90,m,7,74,Labrador Retriever,,,,I,2016,w,gelb
524,82668,71-80,w,5,52,Norwich Terrier,,,,K,2011,w,rot
525,82671,51-60,w,7,74,Continental Bulldog,,,,I,2015,w,rot/weiss
526,82671,51-60,w,7,74,Continental Bulldog,,,,I,2019,w,fauve
527,82671,51-60,w,7,74,Continental Bulldog,,,,I,2014,w,rot/weiss
528,82671,51-60,w,7,74,Continental Bulldog,,,,I,2012,w,gestromt
529,82671,51-60,w,7,74,Continental Bulldog,,,,I,2019,w,rot
530,82671,51-60,w,7,74,Continental Bulldog,,,,I,2017,m,rot/weiss
531,82671,51-60,w,7,74,Continental Bulldog,,,,I,2016,w,schwarz/braun
532,82671,51-60,w,7,74,Continental Bulldog,,,,I,2016,w,schwarz/weiss
533,82671,51-60,w,7,74,Continental Bulldog,,,,I,2010,w,schwarz/weiss
534,82675,61-70,w,10,101,Tibet Terrier,,,,K,2017,m,schwarz
535,82676,81-90,w,7,72,Französische Bulldogge,,,,K,2013,w,schwarz/beige
536,82688,61-70,w,8,82,Deutscher Schäfer,,Labrador Retriever,,I,2012,w,schwarz
537,82690,81-90,m,7,72,Zwergdackel,,,,K,2003,w,braun meliert
538,82690,81-90,m,7,72,Zwergdackel,,,,K,2013,m,beige
539,82692,81-90,w,7,74,Pudel,,,,K,2003,w,schwarz
540,82700,71-80,m,7,72,Labrador Retriever,,,,I,2014,m,schwarz
541,82734,71-80,w,7,74,Dachshund,,,,K,2019,m,schwarz/rot
542,82739,61-70,w,7,74,Cavalier King Charles Spaniel,,,,K,2012,m,black/tan
543,82751,81-90,m,8,83,Pudel,,,,K,2009,w,black/tan
544,82772,61-70,w,9,91,Border Collie,,,,I,2010,m,schwarz/weiss
545,82781,51-60,w,6,63,Mischling klein,,,,K,2007,m,schwarz/braun
546,82795,51-60,w,11,119,Mischling gross,,,,I,2016,w,schwarz/braun
547,82795,51-60,w,11,119,Deutsche Dogge,,,,I,2012,m,gelb
548,82809,51-60,w,11,111,Mudi,Mischling,,,I,2016,m,schwarz/weiss
549,82813,61-70,w,7,73,Labrador Retriever,,,,I,2009,w,blondfarben
550,82834,61-70,w,11,111,Beagle,,,,K,2014,m,tricolor
551,82842,61-70,w,7,71,Dachshund,,,,K,2012,m,braun
552,82852,61-70,w,9,92,Chihuahua,,,,K,2014,w,blue merle/weiss
553,82852,61-70,w,9,92,Chinese Crested Powderpuff,,,,K,2009,m,weiss/schwarz
554,82856,51-60,w,12,123,Mischling klein,,,,K,2007,w,beige/creme
555,82868,61-70,w,2,21,Mischling klein,,,,K,2010,m,schwarz/braun
556,82871,61-70,w,11,119,Chihuahua,,,,K,2015,w,schwarz/weiss
557,82878,61-70,m,7,71,Zwergschnauzer,,,,K,2011,m,weiss
558,82897,61-70,w,4,44,Collie,Mischling,,,I,2006,m,beige/weiss
559,82901,61-70,m,11,115,Siberian Husky,,,,I,2019,w,weiss
560,82901,61-70,m,11,115,Sibirischer Husky,,,,I,2015,m,beige/rot
561,82925,71-80,m,3,34,Deutscher Schäfer,,,,I,2011,w,grau
562,82928,61-70,w,5,51,Toy Pudel,,,,K,2019,m,schwarz
563,82934,61-70,m,2,23,Samojede,,,,I,2013,w,weiss
564,82934,61-70,m,2,23,Samojede,,,,I,2019,w,weiss
565,82951,61-70,w,7,74,Golden Retriever,,,,I,2013,w,golden
566,82973,71-80,w,7,74,Yorkshire Terrier,,,,K,2011,w,grau/braun
567,82974,61-70,w,7,72,Jack Russel Terrier,,,,K,2010,w,tricolor
568,82981,71-80,m,12,123,Flat Coated Retriever,,,,I,2018,w,schwarz
569,82988,51-60,m,11,119,Siberian Husky,,,,I,2015,w,grau/weiss
570,82993,61-70,w,11,115,Eurasier,,,,I,2013,w,rot/grau
571,82993,61-70,w,11,115,Eurasier,,,,I,2017,w,grau
572,82993,61-70,w,11,115,Eurasier,,,,I,2017,m,rot/grau
573,83049,71-80,m,10,101,Mischling klein,,,,K,2014,w,weiss/beige
574,83052,51-60,w,3,33,Bolonka Zwetna,,,,K,2016,w,schwarz
575,83065,51-60,w,11,115,Mischling gross,,,,I,2013,m,schwarz
576,83084,51-60,w,11,111,Malteser,,,,K,2014,m,weiss
577,83085,71-80,m,10,101,Labrador Retriever,,Border Collie,,I,2003,m,schwarz/weiss
578,83090,71-80,w,3,31,Australian Shepherd,Mischling,,,I,2010,m,braun/grau
579,83095,71-80,w,11,111,Kooikerhondje,,,,K,2008,m,rot/weiss
580,83097,71-80,w,1,13,Mischling klein,,,,K,2009,w,schwarz
581,83102,71-80,w,2,21,Vizsla,,,,I,1999,w,golden
582,83108,61-70,w,10,101,Mischling gross,,,,I,2013,w,rehbraun
583,83126,61-70,w,8,83,Mischling gross,,,,I,2013,m,beige/schwarz
584,83128,51-60,w,2,21,Dachshund,,,,K,2018,m,braun
585,83128,51-60,w,2,21,Dachshund,,,,K,2018,m,blau
586,83130,71-80,w,9,92,Zwergpudel,,,,K,2016,w,black/tan
587,83133,71-80,m,2,24,Berner Sennenhund,,,,I,2019,w,tricolor
588,83134,71-80,w,7,73,Australian Shepherd,,,,I,2009,w,tricolor
589,83141,61-70,w,2,23,Pekingese,,,,K,2009,w,braun/weiss
590,83141,61-70,w,2,23,Pekingese,,,,K,2008,w,braun
591,83141,61-70,w,2,23,Boxer,,,,I,2013,w,gestromt
592,83154,51-60,w,6,61,Golden Retriever,,,,I,2014,w,golden
593,83168,61-70,w,3,33,Mittelschnauzer,,,,I,2013,w,pfeffer/salz
594,83171,61-70,w,7,73,Chihuahua,,,,K,2016,w,beige/braun
595,83171,61-70,w,7,73,Zwergpinscher,,,,K,2013,m,rehbraun
596,83171,61-70,w,7,73,Airedale Terrier,,,,I,2006,m,black/tan
597,83171,61-70,w,7,73,Chihuahua,,,,K,2014,w,schwarz/weiss
598,83180,51-60,w,2,24,Jack Russel Terrier,,,,K,2005,m,weiss/rot
599,83182,51-60,w,2,21,Zwergspitz,,,,K,2015,w,orange
600,83187,61-70,w,9,91,Schäfer,Mischling,,,I,2015,m,tricolor
601,83194,81-90,w,12,122,Chihuahua,,,,K,2010,w,braun/schwarz
602,83216,61-70,w,2,23,Appenzeller Sennenhund,,Entlebucher Sennenhund,,I,2007,m,tricolor
603,83217,71-80,w,7,73,Collie,,,,I,2018,m,schwarz/weiss
604,83226,71-80,m,10,102,Beagle,Mischling,,,K,2011,w,tricolor
605,83230,81-90,w,9,92,Cocker Spaniel,,,,K,2010,m,rot
606,83234,61-70,w,12,121,Airedale Terrier,,,,I,2018,w,black/tan
607,83248,51-60,w,3,33,Jack Russel Terrier,Mischling,,,K,2012,w,tricolor
608,83256,41-50,w,10,101,Labrador Retriever,,,,I,2012,w,schwarz
609,83258,61-70,w,5,52,Rauhaar Dackel,,,,K,2019,m,schwarz/rot
610,83266,51-60,w,9,92,Jack Russel Terrier,,,,K,2010,m,braun/weiss
611,83272,91-100,w,9,91,Labrador Retriever,,,,I,2008,w,beige
612,83278,61-70,w,9,92,Dachshund,,,,K,2010,w,saufarben
613,83305,61-70,w,9,92,Beagle,Mischling,,,K,2018,w,braun/weiss
614,83308,61-70,w,4,41,Bearded Collie,,,,I,2018,w,schwarz/weiss
615,83309,71-80,m,9,91,Yorkshire Terrier,,,,K,2007,w,blue/tan
616,83313,61-70,w,9,92,Appenzeller Sennenhund,,Bergamasker,,I,2017,m,grau/braun/schwarz
617,83314,41-50,w,9,92,Cocker Spaniel,,,,K,1974,w,rot
618,83322,61-70,m,4,44,Chihuahua,,,,K,2011,m,schwarz
619,83335,51-60,m,10,101,English Cocker Spaniel,,,,K,2017,m,braun/beige
620,83339,61-70,w,9,91,Bolonka Zwetna,,Tibet Terrier,,K,2011,w,schwarz
621,83345,61-70,w,3,34,Tibet Terrier,,Pudel,,K,2007,m,weiss/schwarz
622,83347,71-80,w,3,34,Yorkshire Terrier,,,,K,2002,w,grau/schwarz
623,83359,71-80,m,11,119,Französische Bulldogge,,,,K,2018,m,weiss/schwarz
624,83364,71-80,w,4,44,Chihuahua,,,,K,2017,m,schwarz/braun
625,83369,51-60,w,8,82,Mischling gross,,,,I,2012,w,schwarz
626,83379,81-90,w,9,92,Yorkshire Terrier,,,,K,2005,w,schwarz/braun/grau
627,83380,51-60,m,9,92,Golden Retriever,,,,I,2012,m,golden
628,83380,51-60,m,9,92,Flat Coated Retriever,,,,I,2012,m,braun
629,83384,81-90,w,3,31,Continental Bulldog,,,,I,2012,w,braun/weiss/schwarz
630,83390,61-70,m,11,119,Basenji,,,,K,2013,w,brindle
631,83397,81-90,m,3,31,Chihuahua,,Pinscher,,K,2008,m,braun/weiss
632,83417,61-70,w,3,31,Mischling klein,,,,K,2010,m,schwarz/braun
633,83425,71-80,m,6,63,Australian Shepherd,,,,I,2014,m,tricolor
634,83427,51-60,w,12,123,Mischling klein,,,,K,2006,m,weiss
635,83439,41-50,w,10,102,Weimaraner,,,,I,2018,m,silber
636,83452,71-80,w,6,63,Jack Russel Terrier,,,,K,2006,w,tricolor
637,83455,71-80,m,10,101,Mischling gross,,,,I,2004,m,braun
638,83457,41-50,w,2,21,Rhodesian Ridgeback,,,,I,2016,m,red-wheaten
639,83464,51-60,w,3,34,Podenco,,Galgo,,I,2005,m,beige/weiss
640,83474,61-70,w,2,24,Mischling klein,,,,K,2013,w,beige
641,83476,61-70,w,11,119,West Highland White Terrier,,,,K,2018,w,weiss
642,83479,71-80,m,11,115,Mittelpudel,,,,K,2014,w,black/tan
643,83486,81-90,w,1,11,Papillon,,,,K,2008,m,weiss/schwarz
644,83497,51-60,w,3,33,Bobtail (Old English Shepdog),,,,I,2011,m,blau/grau/weiss
645,83508,51-60,w,9,92,Malteser,,,,K,2006,w,weiss
646,83517,61-70,w,10,102,Papillon,,,,K,2016,w,rotbraun/weiss
647,83523,51-60,w,8,83,Katalanischer Hirtenhund,,,,I,2004,w,sandfarbig
648,83531,51-60,w,8,83,Labrador Retriever,,,,I,2018,w,hellbraun
649,83538,41-50,w,2,23,Flat Coated Retriever,,,,I,2017,m,schwarz
650,83539,51-60,w,7,71,Schäfer,,,,I,2014,w,weiss
651,83539,51-60,w,7,71,Papillon,,,,K,2019,w,tricolor
652,83547,71-80,w,11,115,West Highland White Terrier,,,,K,2004,m,weiss
653,83552,71-80,m,9,92,Deutscher Schäferhund,Mischling,,,I,2011,m,schwarz/braun
654,83554,51-60,m,2,23,Labrador Retriever,Mischling,,,I,2008,w,tricolor
655,83564,71-80,m,10,101,Zwergdackel,,,,K,2004,m,schwarz/rot
656,83565,51-60,m,10,102,Dachshund,,,,K,2007,w,saufarben
657,83566,91-100,w,10,101,Mischling klein,,,,K,2008,w,braun/schwarz
658,83567,41-50,m,2,21,Labrador Retriever,,Golden Retriever,,I,2007,w,schwarz
659,83570,61-70,m,2,21,Labrador Retriever,,,,I,2017,m,gelb
660,83576,61-70,w,11,119,Toy Pudel,,,,K,2008,w,schwarz
661,83585,71-80,w,7,74,Papillon,,,,K,2015,w,rot/braun/weiss
662,83613,61-70,w,6,61,Königspudel,,,,I,2010,m,schwarz
663,83620,51-60,m,7,73,Mischling klein,,,,K,2011,m,weiss/braun
664,83620,51-60,m,7,73,Mischling klein,,,,K,2012,m,weiss/braun
665,83626,61-70,w,11,111,Mischling klein,,,,K,2013,m,tricolor
666,83633,61-70,w,9,91,Mischling gross,,,,I,2014,w,schwarz/weiss
667,83638,51-60,w,11,111,Yorkshire Terrier,,,,K,2016,w,black/tan
668,83643,51-60,w,6,61,Collie,,Labrador Retriever,,I,2008,w,blondfarben
669,83657,41-50,m,5,52,Zwergpinscher,,Rehpinscher,,K,2010,w,schwarz/braun
670,83671,71-80,w,7,71,Labrador Retriever,,,,I,2011,m,schwarz
671,83680,41-50,w,11,111,Chihuahua,,,,K,2005,m,black/tan
672,83680,41-50,w,11,111,Chihuahua,,,,K,2012,m,black/tan
673,83690,61-70,w,2,21,Tibet Terrier,,,,K,2006,m,grau
674,83693,61-70,w,2,21,Australian Shepherd,Mischling,,,I,2012,m,weiss/beige
675,83697,51-60,w,11,111,Welsh Corgi Cardigan,,,,K,2005,w,braun/weiss
676,83715,51-60,m,11,119,Boxer,,,,I,2017,m,gestromt
677,83721,51-60,w,8,83,Golden Retriever,,,,I,2008,w,blondfarben
678,83727,71-80,w,4,42,Cocker Spaniel,,,,K,2012,m,blauschimmel
679,83733,41-50,m,5,52,Sibirischer Husky,,,,I,2011,m,grau/weiss
680,83736,71-80,w,1,11,West Highland White Terrier,,,,K,2013,w,weiss
681,83737,41-50,w,9,91,Mischling klein,,,,K,2008,w,weiss/schwarz/braun
682,83737,41-50,w,9,91,Beauceron,Mischling,,,I,2017,m,schwarz/weiss/braun
683,83757,51-60,w,3,31,Löwchen,,,,K,2019,m,beige
684,83773,71-80,w,3,34,West Highland White Terrier,,,,K,2015,w,weiss
685,83775,61-70,w,10,101,Jack Russel Terrier,,,,K,2009,w,tricolor
686,83776,71-80,w,7,73,Golden Retriever,,,,I,2013,m,golden
687,83785,51-60,m,6,61,Rottweiler,,,,I,2011,m,schwarz/braun
688,83815,51-60,m,6,61,Deutscher Boxer,,,,I,2019,m,gestromt
689,83826,71-80,m,12,122,Chihuahua,,,,K,2013,m,braun
690,83827,61-70,w,3,34,Mischling klein,,,,K,2012,m,weiss/beige
691,83830,61-70,w,2,24,Mischling klein,,,,K,2018,m,beige
692,83850,51-60,m,10,101,Cirneco dell'Etna,,,,I,2006,w,hellbraun
693,83856,61-70,w,10,101,Tibet Terrier,,,,K,2012,m,zobel
694,83866,51-60,w,9,92,Mops,,,,K,2008,m,beige/schwarz
695,83874,51-60,w,10,102,Foxterrier,,,,K,2012,m,tricolor
696,83892,51-60,w,7,73,Mischling klein,,,,K,2009,w,braun
697,83900,41-50,w,8,81,Dachshund,,,,K,2015,w,saufarben
698,83905,61-70,m,6,61,Border Collie,,,,I,2013,m,schwarz/weiss
