,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color,Dog_Age,Owner_Age_Group
317,81397,51-60,w,8,83,Bearded Collie,,,,I,2015,m,braun/weiss,8,5
318,81399,81-90,w,12,122,Yorkshire Terrier,,,,K,2016,w,black/tan,7,8
319,81403,71-80,w,6,63,Border Collie,,,,I,2009,w,tricolor,14,7
320,81407,71-80,m,6,63,Border Collie,,,,I,2006,w,schwarz,17,7
321,81424,81-90,w,7,74,Jack Russel Terrier,Mischling,,,K,2007,w,schwarz/braun,16,8
322,81430,71-80,w,10,102,Bolonka Zwetna,,,,K,2012,w,black/tan,11,7
323,81437,71-80,w,7,74,Dachshund,Mischling,,,K,2008,w,braun/weiss,15,7
324,81438,81-90,m,7,71,Labrador Retriever,,,,I,2007,m,schwarz,16,8
325,81441,71-80,w,8,81,Pinscher,,Terrier,,K,2016,w,tricolor,7,7
326,81448,71-80,w,4,41,Dachshund,,,,K,2007,w,saufarben,16,7
327,81457,41-50,w,7,73,Beagle,,,,K,2016,w,tricolor,7,4
328,81457,41-50,w,7,73,Beagle,,,,K,2012,w,tricolor,11,4
329,81458,81-90,w,6,63,Border Terrier,,,,K,2015,m,blue/tan,8,8
330,81459,91-100,w,6,61,Cairn Terrier,,,,K,2011,m,braun,12,9
331,81463,61-70,w,10,102,Mops,,,,K,2013,w,beige,10,6
332,81468,71-80,w,5,51,Yorkshire Terrier,,West Highland White Terrier,,K,2004,m,schwarz/braun/weiss,19,7
333,81469,61-70,w,6,63,Jack Russel Terrier,,,,K,2011,m,weiss/braun,12,6
334,81475,71-80,w,7,71,Labrador Retriever,,,,I,2009,w,schwarz/weiss,14,7
335,81482,71-80,m,12,122,English Cocker Spaniel,,,,K,2011,m,blauschimmel,12,7
336,81483,51-60,w,5,52,Labrador Retriever,,Hovawart,,I,2009,w,schwarz/braun,14,5
337,81502,81-90,w,7,72,Mischling gross,,,,I,2015,w,weiss/braun,8,8
338,81509,71-80,w,12,122,English Springer Spaniel,,,,I,2016,m,braun/weiss,7,7
339,81512,81-90,w,1,12,Cairn Terrier,,,,K,2012,w,schwarz/braun,11,8
340,81518,71-80,m,2,23,Parson Terrier,,,,K,2010,m,tricolor,13,7
341,81523,81-90,w,2,21,Jack Russel Terrier,,,,K,2012,w,tricolor,11,8
342,81528,61-70,w,2,21,Grosser Schweizer Sennenhund,,,,I,2012,w,tricolor,11,6
343,81531,71-80,w,3,34,Bolonka Zwetna,,,,K,2011,w,braun/weiss/schwarz,12,7
344,81531,71-80,w,3,34,Afghanischer Windhund,,,,I,2013,w,silber,10,7
345,81531,71-80,w,3,34,Afghanischer Windhund,,,,I,2010,w,blue,13,7
346,81539,81-90,w,2,21,Havaneser,,Malteser,,K,2017,w,weiss,6,8
347,81548,51-60,w,3,31,Labrador Retriever,,Flat Coated Retriever,,I,2012,m,schwarz,11,5
348,81557,81-90,w,2,24,Labrador Retriever,Mischling,,,I,2004,w,schwarz,19,8
349,81573,81-90,w,3,31,Bichon frisé,,,,K,2010,m,weiss,13,8
350,81584,51-60,m,2,21,Deutscher Kleinspitz,,,,K,2017,m,weiss,6,5
351,81595,71-80,w,1,11,Chihuahua,,,,K,2010,m,braun,13,7
352,81598,71-80,w,3,31,Mischling klein,,,,K,2014,w,schwarz,9,7
353,81599,81-90,w,3,31,Golden Retriever,,,,I,2009,w,golden,14,8
354,81608,41-50,w,11,119,Französische Bulldogge,,,,K,2017,w,schwarz/braun gestromt,6,4
355,81612,51-60,w,6,63,Border Collie,,,,I,2008,w,schwarz/weiss,15,5
356,81614,71-80,m,4,41,Dachshund,,,,K,2013,m,schwarz/rot,10,7
357,81615,71-80,m,10,101,Golden Retriever,,Labrador Retriever,,I,2013,m,blondfarben,10,7
358,81617,71-80,w,1,13,Deutscher Schäfer,,,,I,2013,w,schwarz/braun,10,7
359,81618,71-80,w,2,21,Zwergschnauzer,,,,K,2008,w,schwarz/grau,15,7
360,81619,51-60,w,8,83,Berger de Picardie,,,,I,2010,w,fauve,13,5
361,81621,61-70,w,2,21,West Highland White Terrier,,,,K,2018,w,weiss,5,6
362,81623,61-70,w,10,101,Appenzeller Sennenhund,,Border Collie,,I,2017,w,braun,6,6
363,81631,61-70,w,12,121,Berner Sennenhund,,Labrador Retriever,,I,2012,m,schwarz,11,6
364,81638,51-60,w,10,101,Labrador Retriever,Mischling,,,I,2012,m,beige,11,5
365,81640,71-80,w,10,101,Cairn Terrier,,,,K,2014,m,beige,9,7
366,81641,41-50,w,3,31,Mischling gross,,,,I,2016,w,schwarz/weiss,7,4
367,81645,71-80,m,10,101,Airedale Terrier,,,,I,2009,w,black/tan,14,7
368,81648,41-50,w,10,101,Bolonka Zwetna,,,,K,2016,w,schwarz/weiss,7,4
369,81650,71-80,m,10,101,Deutsche Dogge,,,,I,2013,m,schwarz/weiss,10,7
370,81677,51-60,w,10,101,Mischling klein,,,,K,2010,w,schwarz,13,5
371,81681,41-50,w,10,101,Sennenhund,Mischling,,,I,2008,w,tricolor,15,4
372,81683,71-80,w,10,101,Chinese Crested Powderpuff,,,,K,2011,m,schwarz/weiss,12,7
373,81690,61-70,w,9,92,Malteser,,Pudel,,K,2019,w,apricot,4,6
374,81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor,12,5
375,81702,51-60,w,11,119,Collie,,,,I,2011,w,tricolor,12,5
376,81715,71-80,w,12,122,Deutscher Schäfer,,,,I,2016,w,schwarz,7,7
377,81717,71-80,m,12,122,Pekingese,,,,K,2010,w,weiss/braun,13,7
378,81717,71-80,m,12,122,Pekingese,,,,K,2008,w,braun/schwarz,15,7
379,81721,81-90,m,6,63,Bolonka Zwetna,,,,K,2014,m,schwarz/braun,9,8
380,81726,61-70,w,11,111,Dachshund,Mischling,,,K,2012,m,schwarz/braun,11,6
381,81726,61-70,w,11,111,Mischling klein,,,,K,2017,w,schwarz/braun,6,6
382,81726,61-70,w,11,111,Mischling klein,,,,K,2011,w,tricolor,12,6
383,81726,61-70,w,11,111,Havaneser,Mischling,,,K,2010,w,braun,13,6
384,81726,61-70,w,11,111,Mischling klein,,,,K,2009,w,braun,14,6
385,81726,61-70,w,11,111,Mischling klein,,,,K,2007,w,hellbraun/weiss,16,6
386,81726,61-70,w,11,111,Jack Russel Terrier,Mischling,,,K,2008,w,weiss/braun,15,6
387,81738,81-90,w,11,115,Whippet,,,,I,2012,w,rot/braun,11,8
388,81742,81-90,w,12,122,Chihuahua,,,,K,2015,w,weiss/schwarz,8,8
389,81760,51-60,w,12,121,Shih Tzu,Mischling,,,K,2007,w,braun,16,5
390,81764,81-90,w,12,122,Coton de Tulear,,,,K,2004,m,weiss,19,8
391,81768,71-80,m,11,115,Dachshund,,,,K,2008,m,rot,15,7
392,81772,61-70,m,11,119,Labrador Retriever,,,,I,2014,w,schwarz,9,6
393,81780,51-60,m,12,122,Chihuahua,,,,K,2019,m,schoko,4,5
394,81780,51-60,m,12,122,Mischling klein,,,,K,2015,m,grau/weiss,8,5
395,81781,71-80,w,12,122,Mischling klein,,,,K,2009,w,weiss/schwarz,14,7
396,81782,61-70,w,11,115,Mittelpudel,,,,K,2006,w,schwarz/weiss,17,6
397,81782,61-70,w,11,115,Yorkshire Terrier,,,,K,2006,w,blue/tan,17,6
398,81789,41-50,m,11,111,Mischling klein,,,,K,2013,m,schwarz/weiss,10,4
399,81810,61-70,m,11,111,Kleiner Münsterländer,,,,I,2013,w,weiss/braun,10,6
400,81831,71-80,w,11,115,Mischling klein,,,,K,2003,w,braun/weiss,20,7
401,81844,71-80,w,11,115,Mischling klein,,,,K,2009,w,braun,14,7
402,81849,61-70,w,11,119,Azawakh,,,,I,2008,w,rot,15,6
403,81849,61-70,w,11,119,Chinese Crested,,,,K,2014,w,weiss/orange,9,6
404,81849,61-70,w,11,119,Chinese Crested,,,,K,2017,w,tricolor,6,6
405,81856,41-50,m,11,119,Vizsla,,,,I,2018,w,beige,5,4
406,81872,71-80,w,10,102,Miniature Australian Shepherd,,,,K,2010,m,tricolor,13,7
407,81878,71-80,w,7,73,Zwergrauhaardackel,,,,K,2005,w,schwarz/braun,18,7
408,81883,81-90,m,7,72,Beagle,,,,K,2009,w,tricolor,14,8
409,81885,71-80,w,7,74,Labrador Retriever,,,,I,2015,m,gelb,8,7
410,81885,71-80,w,7,74,Labrador Retriever,,,,I,2010,m,schwarz,13,7
411,81892,61-70,m,11,119,Mops,,,,K,2017,w,beige,6,6
412,81892,61-70,m,11,119,Mischling gross,,,,I,2012,m,gestromt,11,6
413,81914,61-70,m,4,44,Deutscher Schäfer,,,,I,2013,m,grau,10,6
414,81916,51-60,w,9,91,Labrador Retriever,,,,I,2008,m,schwarz,15,5
415,81918,71-80,w,10,101,Zwergpudel,,,,K,2008,m,apricot,15,7
416,81986,51-60,m,11,119,Labrador Retriever,,,,I,2014,m,hellbraun,9,5
417,82001,81-90,m,2,21,Dachshund,,,,K,2010,m,saufarben,13,8
418,82001,81-90,m,2,21,Dachshund,,,,K,2009,w,saufarben,14,8
419,82002,41-50,w,3,31,Malteser,,,,K,2013,m,weiss,10,4
420,82032,61-70,w,10,102,Labrador,,Pudel,,I,2013,w,weiss/braun,10,6
421,82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,w,schwarz,15,7
422,82033,71-80,w,10,102,Pudel,Mischling,,,K,2008,m,schwarz,15,7
423,82063,71-80,w,11,111,Mops,,,,K,2013,w,beige,10,7
424,82063,71-80,w,11,111,Mops,,,,K,2008,m,beige,15,7
425,82063,71-80,w,11,111,Mops,,,,K,2009,w,beige,14,7
426,82064,71-80,m,3,31,Labrador Retriever,,,,I,2011,m,schwarz,12,7
427,82068,71-80,w,9,92,Pudel,,,,K,2010,w,schwarz/weiss,13,7
428,82080,61-70,m,10,101,Dachshund,,,,K,2009,w,saufarben,14,6
429,82081,61-70,m,2,23,Podenco,,,,I,2010,w,schwarz/weiss,13,6
430,82081,61-70,m,2,23,Galgo Espanol,,,,I,2014,m,weiss/schwarz,9,6
431,82091,51-60,m,7,72,Irish Terrier,,,,I,2005,w,rot,18,5
432,82099,71-80,w,3,31,Tervueren,,,,I,2006,w,grau/schwarz,17,7
433,82112,71-80,m,9,91,Cocker Spaniel,,,,K,2016,w,rot,7,7
434,82113,51-60,w,9,91,Chihuahua,,Französische Bulldogge,,K,2017,w,schwarz/weiss,6,5
435,82128,41-50,m,9,92,Chihuahua,,,,K,2010,m,zimt,13,4
436,82131,51-60,w,9,92,Zwergpudel,,,,K,2017,w,schwarz,6,5
437,82135,71-80,m,9,92,Zwergpudel,,,,K,2003,m,schwarz,20,7
438,82147,61-70,w,2,23,Jack Russel Terrier,,,,K,2013,w,tricolor,10,6
439,82151,71-80,w,9,92,Collie,,,,I,2010,w,tricolor,13,7
440,82167,71-80,w,9,92,Pudel,,,,K,2011,w,apricot,12,7
441,82180,71-80,w,7,73,Dachshund,,,,K,2006,w,rot/braun,17,7
442,82188,81-90,w,8,81,Chihuahua,,,,K,2011,w,rot/beige,12,8
443,82190,61-70,w,10,101,Mischling gross,,,,I,2011,m,schwarz/weiss,12,6
444,82190,61-70,w,10,101,Mischling klein,,,,K,2009,m,beige,14,6
445,82196,61-70,w,7,72,Mischling gross,,,,I,2015,m,hellbraun,8,6
446,82240,71-80,w,10,101,Dachshund,,,,K,2007,m,saufarben,16,7
447,82261,51-60,w,10,101,Chow Chow,,,,I,2007,m,rot,16,5
448,82262,81-90,m,10,101,Deutscher Kleinspitz,,,,K,2017,m,weiss/schwarz,6,8
449,82271,61-70,w,10,101,Border Collie,,,,I,2010,w,schwarz/weiss,13,6
450,82275,51-60,w,7,73,Appenzeller Sennenhund,Mischling,,,I,2013,w,tricolor,10,5
451,82281,91-100,w,5,52,Pudel,,,,K,2015,w,harlekin,8,9
452,82284,81-90,w,2,24,Zwergpudel,,,,K,2004,m,braun/weiss,19,8
453,82300,71-80,w,10,101,Pekingese,,,,K,2008,w,braun/weiss/schwarz,15,7
454,82300,71-80,w,10,101,Pekingese,,,,K,2012,w,beige/weiss,11,7
455,82301,81-90,m,7,71,Irish Soft Coated Wheaten Terrier,,,,I,2012,m,weizen,11,8
456,82306,51-60,m,3,33,Yorkshire Terrier,,,,K,2003,m,blue/steel,20,5
457,82313,71-80,w,10,101,Parson Jack Russell Terrier,,,,K,2010,w,tricolor,13,7
458,82329,61-70,w,11,115,Dachshund,,,,K,2009,m,braun,14,6
459,82330,61-70,m,11,119,Katalanischer Schäferhund (Gos d'Atura Català),,,,I,2010,w,sable,13,6
460,82334,61-70,m,11,115,Entlebucher Sennenhund,,,,I,2010,m,tricolor,13,6
461,82338,61-70,w,11,115,Islandhund,,,,K,2014,m,grau/beige,9,6
462,82341,81-90,w,11,115,Yorkshire Terrier,,,,K,2008,m,blue/tan,15,8
463,82360,51-60,m,11,115,Pomeranian,,,,K,2017,w,creme,6,5
464,82369,61-70,m,2,24,Mischling klein,,,,K,2004,w,schwarz/braun,19,6
465,82370,41-50,w,2,21,Border Collie,,Appenzeller Sennenhund,,I,2014,w,schwarz/braun/weiss,9,4
466,82380,71-80,w,7,71,Berner Sennenhund,,,,I,2015,m,tricolor,8,7
467,82387,61-70,m,11,115,Havaneser,,,,K,2009,m,weiss,14,6
468,82396,61-70,m,11,115,Fila Brasileiro,,,,I,2018,m,falb,5,6
469,82419,51-60,w,7,72,Malteser,,Pudel,,K,2018,m,hellbraun,5,5
470,82419,51-60,w,7,72,Cairn Terrier,,,,K,2006,w,braun/schwarz,17,5
471,82427,51-60,w,8,83,Labrador Retriever,,Deutscher Schäferhund,,I,2019,m,schwarz,4,5
472,82435,81-90,w,7,73,Jack Russel Terrier,,,,K,2004,w,weiss/beige,19,8
473,82444,61-70,w,3,33,Schäfer,Mischling,,,I,2010,m,rotbraun/weiss,13,6
474,82452,71-80,w,10,102,Dachshund,,,,K,2008,m,braun,15,7
475,82452,71-80,w,10,102,Dachshund,,,,K,2009,m,rot,14,7
476,82452,71-80,w,10,102,Dachshund,,,,K,2009,w,schwarz/grau,14,7
477,82452,71-80,w,10,102,Dachshund,,,,K,2010,w,schwarz/rot,13,7
478,82452,71-80,w,10,102,Dachshund,,,,K,2005,w,rot,18,7
479,82452,71-80,w,10,102,Dachshund,,,,K,2006,w,schwarz/rot,17,7
480,82458,61-70,m,10,102,Yorkshire Terrier,,,,K,2013,w,black/tan,10,6
481,82468,71-80,w,1,14,Mischling gross,,,,I,2010,w,schwarz,13,7
482,82473,61-70,w,1,13,Papillon,,,,K,2010,w,tricolor,13,6
483,82473,61-70,w,1,13,Papillon,,,,K,2011,m,tricolor,12,6
484,82478,61-70,m,9,92,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2015,w,weiss,8,6
485,82486,61-70,m,6,63,Bergamasker,,Border Collie,,I,2016,w,tricolor,7,6
486,82498,61-70,w,7,74,Border Collie,,,,I,2006,w,grau/weiss/schwarz,17,6
487,82506,51-60,w,4,44,Pekingese,,,,K,2015,m,tricolor,8,5
488,82506,51-60,w,4,44,Havaneser,,,,K,2008,w,braun/weiss,15,5
489,82508,61-70,w,8,81,Beagle,,,,K,2011,m,tricolor,12,6
490,82509,51-60,w,7,72,Boxer,,Labrador Retriever,,I,2012,m,schwarz/weiss,11,5
491,82509,51-60,w,7,72,Rottweiler,,,,I,2009,w,schwarz/braun,14,5
492,82510,61-70,w,9,91,West Highland White Terrier,,,,K,2009,m,weiss,14,6
493,82518,71-80,m,9,92,Podenco Canario,,,,I,2014,w,beige,9,7
494,82538,71-80,w,7,71,Dachshund,,,,K,2016,w,rot/braun,7,7
495,82543,81-90,m,9,92,Beagle,Mischling,,,K,2010,w,tricolor,13,8
496,82545,71-80,w,7,71,Zwergschnauzer,,,,K,2008,w,schwarz/weiss,15,7
497,82551,71-80,w,7,71,Mischling gross,,,,I,2010,w,grau meliert,13,7
498,82553,51-60,w,7,71,Deutscher Schäfer,,,,I,2017,m,schwarz/braun,6,5
499,82558,51-60,w,7,71,Labrador Retriever,,,,I,2012,m,beige,11,5
500,82561,71-80,w,7,71,Yorkshire Terrier,,,,K,2009,w,blue/tan,14,7
501,82567,61-70,w,7,71,Papillon,,,,K,2004,m,weiss/braun,19,6
502,82574,81-90,w,10,101,Mischling klein,,,,K,2007,w,goldbraun,16,8
503,82579,71-80,w,7,74,Cocker Spaniel,,,,K,2008,m,braun/weiss,15,7
504,82580,71-80,w,7,71,Lagotto Romagnolo,,,,I,2008,m,beige,15,7
505,82581,71-80,w,7,72,Tibet Terrier,,,,K,2009,w,beige/schwarz,14,7
506,82588,71-80,w,6,63,Appenzeller Sennenhund,,,,I,2009,w,tricolor,14,7
507,82590,71-80,w,7,74,Mischling gross,,,,I,2016,w,schwarz/braun,7,7
508,82606,81-90,w,7,73,Bergamasker,,Labrador Retriever,,I,2008,m,grau/schwarz,15,8
509,82620,61-70,w,7,72,Yorkshire Terrier,,,,K,2010,w,schwarz/braun,13,6
510,82622,51-60,w,2,21,Mischling klein,,,,K,2008,w,weiss/braun,15,5
511,82626,61-70,w,7,71,Border Terrier,,,,K,2013,m,red grizzle,10,6
512,82631,51-60,w,9,92,Jack Russel Terrier,Mischling,,,K,2008,m,weiss/schwarz,15,5
513,82636,81-90,w,10,102,Mischling klein,,,,K,2010,m,schwarz/weiss,13,8
514,82640,71-80,w,9,92,Dachshund,,,,K,2010,m,schwarz,13,7
515,82643,61-70,m,3,33,Chihuahua,,,,K,2009,m,weiss,14,6
516,82646,61-70,m,11,115,Toypudel,,,,K,2005,w,apricot,18,6
517,82653,71-80,m,5,52,Mischling,,,,,2014,w,beige/schwarz,9,7
518,82653,71-80,m,5,52,Border Collie,,Entlebucher,,I,2016,m,tricolor,7,7
519,82655,61-70,w,7,74,Malteser,Mischling,,,K,2010,w,weiss/grau,13,6
520,82655,61-70,w,7,74,Mischling klein,,,,K,2007,w,grau,16,6
521,82655,61-70,w,7,74,Mischling klein,,,,K,2011,m,schwarz/braun,12,6
522,82655,61-70,w,7,74,Husky,,Mischling gross,,I,2016,w,grau/weiss,7,6
523,82661,81-90,m,7,74,Labrador Retriever,,,,I,2016,w,gelb,7,8
524,82668,71-80,w,5,52,Norwich Terrier,,,,K,2011,w,rot,12,7
525,82671,51-60,w,7,74,Continental Bulldog,,,,I,2015,w,rot/weiss,8,5
526,82671,51-60,w,7,74,Continental Bulldog,,,,I,2019,w,fauve,4,5
527,82671,51-60,w,7,74,Continental Bulldog,,,,I,2014,w,rot/weiss,9,5
528,82671,51-60,w,7,74,Continental Bulldog,,,,I,2012,w,gestromt,11,5
529,82671,51-60,w,7,74,Continental Bulldog,,,,I,2019,w,rot,4,5
530,82671,51-60,w,7,74,Continental Bulldog,,,,I,2017,m,rot/weiss,6,5
531,82671,51-60,w,7,74,Continental Bulldog,,,,I,2016,w,schwarz/braun,7,5
532,82671,51-60,w,7,74,Continental Bulldog,,,,I,2016,w,schwarz/weiss,7,5
533,82671,51-60,w,7,74,Continental Bulldog,,,,I,2010,w,schwarz/weiss,13,5
534,82675,61-70,w,10,101,Tibet Terrier,,,,K,2017,m,schwarz,6,6
535,82676,81-90,w,7,72,Französische Bulldogge,,,,K,2013,w,schwarz/beige,10,8
536,82688,61-70,w,8,82,Deutscher Schäfer,,Labrador Retriever,,I,2012,w,schwarz,11,6
537,82690,81-90,m,7,72,Zwergdackel,,,,K,2003,w,braun meliert,20,8
538,82690,81-90,m,7,72,Zwergdackel,,,,K,2013,m,beige,10,8
539,82692,81-90,w,7,74,Pudel,,,,K,2003,w,schwarz,20,8
540,82700,71-80,m,7,72,Labrador Retriever,,,,I,2014,m,schwarz,9,7
541,82734,71-80,w,7,74,Dachshund,,,,K,2019,m,schwarz/rot,4,7
542,82739,61-70,w,7,74,Cavalier King Charles Spaniel,,,,K,2012,m,black/tan,11,6
543,82751,81-90,m,8,83,Pudel,,,,K,2009,w,black/tan,14,8
544,82772,61-70,w,9,91,Border Collie,,,,I,2010,m,schwarz/weiss,13,6
545,82781,51-60,w,6,63,Mischling klein,,,,K,2007,m,schwarz/braun,16,5
546,82795,51-60,w,11,119,Mischling gross,,,,I,2016,w,schwarz/braun,7,5
547,82795,51-60,w,11,119,Deutsche Dogge,,,,I,2012,m,gelb,11,5
548,82809,51-60,w,11,111,Mudi,Mischling,,,I,2016,m,schwarz/weiss,7,5
549,82813,61-70,w,7,73,Labrador Retriever,,,,I,2009,w,blondfarben,14,6
550,82834,61-70,w,11,111,Beagle,,,,K,2014,m,tricolor,9,6
551,82842,61-70,w,7,71,Dachshund,,,,K,2012,m,braun,11,6
552,82852,61-70,w,9,92,Chihuahua,,,,K,2014,w,blue merle/weiss,9,6
553,82852,61-70,w,9,92,Chinese Crested Powderpuff,,,,K,2009,m,weiss/schwarz,14,6
554,82856,51-60,w,12,123,Mischling klein,,,,K,2007,w,beige/creme,16,5
555,82868,61-70,w,2,21,Mischling klein,,,,K,2010,m,schwarz/braun,13,6
556,82871,61-70,w,11,119,Chihuahua,,,,K,2015,w,schwarz/weiss,8,6
557,82878,61-70,m,7,71,Zwergschnauzer,,,,K,2011,m,weiss,12,6
558,82897,61-70,w,4,44,Collie,Mischling,,,I,2006,m,beige/weiss,17,6
559,82901,61-70,m,11,115,Siberian Husky,,,,I,2019,w,weiss,4,6
560,82901,61-70,m,11,115,Sibirischer Husky,,,,I,2015,m,beige/rot,8,6
561,82925,71-80,m,3,34,Deutscher Schäfer,,,,I,2011,w,grau,12,7
562,82928,61-70,w,5,51,Toy Pudel,,,,K,2019,m,schwarz,4,6
563,82934,61-70,m,2,23,Samojede,,,,I,2013,w,weiss,10,6
564,82934,61-70,m,2,23,Samojede,,,,I,2019,w,weiss,4,6
565,82951,61-70,w,7,74,Golden Retriever,,,,I,2013,w,golden,10,6
566,82973,71-80,w,7,74,Yorkshire Terrier,,,,K,2011,w,grau/braun,12,7
567,82974,61-70,w,7,72,Jack Russel Terrier,,,,K,2010,w,tricolor,13,6
568,82981,71-80,m,12,123,Flat Coated Retriever,,,,I,2018,w,schwarz,5,7
569,82988,51-60,m,11,119,Siberian Husky,,,,I,2015,w,grau/weiss,8,5
570,82993,61-70,w,11,115,Eurasier,,,,I,2013,w,rot/grau,10,6
571,82993,61-70,w,11,115,Eurasier,,,,I,2017,w,grau,6,6
572,82993,61-70,w,11,115,Eurasier,,,,I,2017,m,rot/grau,6,6
573,83049,71-80,m,10,101,Mischling klein,,,,K,2014,w,weiss/beige,9,7
574,83052,51-60,w,3,33,Bolonka Zwetna,,,,K,2016,w,schwarz,7,5
575,83065,51-60,w,11,115,Mischling gross,,,,I,2013,m,schwarz,10,5
576,83084,51-60,w,11,111,Malteser,,,,K,2014,m,weiss,9,5
577,83085,71-80,m,10,101,Labrador Retriever,,Border Collie,,I,2003,m,schwarz/weiss,20,7
578,83090,71-80,w,3,31,Australian Shepherd,Mischling,,,I,2010,m,braun/grau,13,7
579,83095,71-80,w,11,111,Kooikerhondje,,,,K,2008,m,rot/weiss,15,7
580,83097,71-80,w,1,13,Mischling klein,,,,K,2009,w,schwarz,14,7
581,83102,71-80,w,2,21,Vizsla,,,,I,1999,w,golden,24,7
582,83108,61-70,w,10,101,Mischling gross,,,,I,2013,w,rehbraun,10,6
583,83126,61-70,w,8,83,Mischling gross,,,,I,2013,m,beige/schwarz,10,6
584,83128,51-60,w,2,21,Dachshund,,,,K,2018,m,braun,5,5
585,83128,51-60,w,2,21,Dachshund,,,,K,2018,m,blau,5,5
586,83130,71-80,w,9,92,Zwergpudel,,,,K,2016,w,black/tan,7,7
587,83133,71-80,m,2,24,Berner Sennenhund,,,,I,2019,w,tricolor,4,7
588,83134,71-80,w,7,73,Australian Shepherd,,,,I,2009,w,tricolor,14,7
589,83141,61-70,w,2,23,Pekingese,,,,K,2009,w,braun/weiss,14,6
590,83141,61-70,w,2,23,Pekingese,,,,K,2008,w,braun,15,6
591,83141,61-70,w,2,23,Boxer,,,,I,2013,w,gestromt,10,6
592,83154,51-60,w,6,61,Golden Retriever,,,,I,2014,w,golden,9,5
593,83168,61-70,w,3,33,Mittelschnauzer,,,,I,2013,w,pfeffer/salz,10,6
594,83171,61-70,w,7,73,Chihuahua,,,,K,2016,w,beige/braun,7,6
595,83171,61-70,w,7,73,Zwergpinscher,,,,K,2013,m,rehbraun,10,6
596,83171,61-70,w,7,73,Airedale Terrier,,,,I,2006,m,black/tan,17,6
597,83171,61-70,w,7,73,Chihuahua,,,,K,2014,w,schwarz/weiss,9,6
598,83180,51-60,w,2,24,Jack Russel Terrier,,,,K,2005,m,weiss/rot,18,5
599,83182,51-60,w,2,21,Zwergspitz,,,,K,2015,w,orange,8,5
600,83187,61-70,w,9,91,Schäfer,Mischling,,,I,2015,m,tricolor,8,6
601,83194,81-90,w,12,122,Chihuahua,,,,K,2010,w,braun/schwarz,13,8
602,83216,61-70,w,2,23,Appenzeller Sennenhund,,Entlebucher Sennenhund,,I,2007,m,tricolor,16,6
603,83217,71-80,w,7,73,Collie,,,,I,2018,m,schwarz/weiss,5,7
604,83226,71-80,m,10,102,Beagle,Mischling,,,K,2011,w,tricolor,12,7
605,83230,81-90,w,9,92,Cocker Spaniel,,,,K,2010,m,rot,13,8
606,83234,61-70,w,12,121,Airedale Terrier,,,,I,2018,w,black/tan,5,6
607,83248,51-60,w,3,33,Jack Russel Terrier,Mischling,,,K,2012,w,tricolor,11,5
608,83256,41-50,w,10,101,Labrador Retriever,,,,I,2012,w,schwarz,11,4
609,83258,61-70,w,5,52,Rauhaar Dackel,,,,K,2019,m,schwarz/rot,4,6
610,83266,51-60,w,9,92,Jack Russel Terrier,,,,K,2010,m,braun/weiss,13,5
611,83272,91-100,w,9,91,Labrador Retriever,,,,I,2008,w,beige,15,9
612,83278,61-70,w,9,92,Dachshund,,,,K,2010,w,saufarben,13,6
613,83305,61-70,w,9,92,Beagle,Mischling,,,K,2018,w,braun/weiss,5,6
614,83308,61-70,w,4,41,Bearded Collie,,,,I,2018,w,schwarz/weiss,5,6
615,83309,71-80,m,9,91,Yorkshire Terrier,,,,K,2007,w,blue/tan,16,7
616,83313,61-70,w,9,92,Appenzeller Sennenhund,,Bergamasker,,I,2017,m,grau/braun/schwarz,6,6
617,83314,41-50,w,9,92,Cocker Spaniel,,,,K,1974,w,rot,49,4
618,83322,61-70,m,4,44,Chihuahua,,,,K,2011,m,schwarz,12,6
619,83335,51-60,m,10,101,English Cocker Spaniel,,,,K,2017,m,braun/beige,6,5
620,83339,61-70,w,9,91,Bolonka Zwetna,,Tibet Terrier,,K,2011,w,schwarz,12,6
621,83345,61-70,w,3,34,Tibet Terrier,,Pudel,,K,2007,m,weiss/schwarz,16,6
622,83347,71-80,w,3,34,Yorkshire Terrier,,,,K,2002,w,grau/schwarz,21,7
623,83359,71-80,m,11,119,Französische Bulldogge,,,,K,2018,m,weiss/schwarz,5,7
624,83364,71-80,w,4,44,Chihuahua,,,,K,2017,m,schwarz/braun,6,7
625,83369,51-60,w,8,82,Mischling gross,,,,I,2012,w,schwarz,11,5
626,83379,81-90,w,9,92,Yorkshire Terrier,,,,K,2005,w,schwarz/braun/grau,18,8
627,83380,51-60,m,9,92,Golden Retriever,,,,I,2012,m,golden,11,5
628,83380,51-60,m,9,92,Flat Coated Retriever,,,,I,2012,m,braun,11,5
629,83384,81-90,w,3,31,Continental Bulldog,,,,I,2012,w,braun/weiss/schwarz,11,8
630,83390,61-70,m,11,119,Basenji,,,,K,2013,w,brindle,10,6
631,83397,81-90,m,3,31,Chihuahua,,Pinscher,,K,2008,m,braun/weiss,15,8
632,83417,61-70,w,3,31,Mischling klein,,,,K,2010,m,schwarz/braun,13,6
